Date,price,rolling_12,rolling_18,rolling_24,rolling_30,rolling_36,rolling_42,rolling_48,rolling_54,rolling_60,diff%_rolling_12,diff%_rolling_18,diff%_rolling_24,diff%_rolling_30,diff%_rolling_36,diff%_rolling_42,diff%_rolling_48,diff%_rolling_54,diff%_rolling_60
1989-05-01,20.032,16.865499999999997,16.948999999999998,17.709958333333333,17.795333333333332,17.193555555555555,17.273619047619043,18.674145833333334,19.61788888888889,20.55848333333333,0.1877501408200174,0.18189863708773393,0.13111502709163161,0.12568838272206206,0.1650876943557664,0.15968749483109423,0.07271305358678828,0.02110885189821084,-0.025609055142686344
1989-06-01,20.005,17.15508333333333,17.102555555555554,17.70875,17.9263,17.37511111111111,17.101642857142856,18.525437500000002,19.517444444444443,20.39245,0.16612665827913026,0.16970823073874602,0.12966753723441807,0.11595811740292183,0.15135954366398938,0.16977065695442795,0.07986653486591053,0.02498050177334238,-0.01899967880269419
1989-07-01,19.644000000000002,17.50058333333333,17.240555555555556,17.63745833333333,17.959233333333334,17.599249999999998,17.023047619047617,18.365333333333332,19.406388888888888,20.24065,0.12247686981862532,0.13940643830760813,0.11376591959820387,0.09381061181156591,0.11618392829239907,0.15396493269628878,0.06962392914186165,0.012243963185090988,-0.029477808271967394
1989-08-01,18.522000000000002,17.750416666666666,17.338166666666666,17.56445833333333,17.98576666666667,17.69452777777778,17.09638095238095,18.172979166666668,19.24437037037037,20.06185,0.04346846318161559,0.06827903757606067,0.054515866558177646,0.02981431613516605,0.04676430095305678,0.08338718302954698,0.019205482498627247,-0.03753671107279072,-0.07675513474579851
1989-09-01,19.594,18.177666666666664,17.525777777777776,17.567291666666662,18.028733333333335,17.824555555555555,17.262476190476193,17.991833333333332,19.084296296296294,19.8999,0.0779161241816884,0.11801029594502084,0.11536828623270079,0.0868206677488897,0.09927004569227228,0.13506311515205008,0.08904966142045942,0.026708016674559045,-0.015371936542394566
1989-10-01,20.090999999999998,18.702083333333334,17.648888888888887,17.577416666666664,18.076999999999998,17.970083333333335,17.434952380952378,17.795020833333332,18.922925925925924,19.755333333333333,0.0742653447699675,0.1383719466129438,0.14300072536256275,0.11141229186258779,0.11802486540129173,0.15234039996285517,0.12902368523030194,0.06172798427930846,0.016991192251881254
1989-11-01,19.82,19.189,17.78122222222222,17.614916666666662,18.0905,18.09822222222222,17.539142857142856,17.566,18.778425925925923,19.617366666666666,0.03288342279430925,0.1146590348120054,0.12518272865327237,0.09560266438185798,0.09513518823211631,0.1300438203528435,0.1283160651258113,0.05546652728949216,0.010329283067214328
1989-12-01,21.088,19.590833333333332,18.034444444444443,17.77520833333333,18.125633333333333,18.237444444444442,17.720547619047615,17.43808333333333,18.666296296296295,19.545016666666665,0.07642179590795024,0.16931797178239189,0.1863714677511986,0.1634352087007535,0.15630235717723628,0.19003094336276324,0.2093072155292298,0.12973670112502245,0.0789451019484081
1990-01-01,22.641,19.979,18.431277777777776,18.00358333333333,18.1685,18.34813888888889,17.98402380952381,17.43175,18.57948148148148,19.495016666666665,0.1332399018969918,0.2284009970973255,0.2575829811657865,0.24616781792663106,0.23396711443637166,0.2589507353749161,0.2988368924519912,0.21860236102749747,0.16137371858278315
1990-02-01,22.108,20.335833333333333,18.797055555555556,18.226208333333332,18.229633333333332,18.46986111111111,18.151071428571427,17.570625,18.474907407407407,19.408966666666664,0.08714502315289106,0.17614165339134086,0.2129785633782855,0.21275066786861696,0.1969770572178399,0.21799972453416772,0.25823640308753965,0.19665011101143196,0.1390611555827291
1990-03-01,20.418,20.416916666666665,19.127666666666666,18.40125,18.259366666666665,18.528555555555556,18.28214285714286,17.733125,18.32914814814815,19.27863333333333,5.306057476849357e-05,0.06745900353763308,0.10959853270837569,0.1182206027591319,0.10197472969650442,0.11682750537214288,0.15140450428224003,0.11396338962227727,0.059099970779394856
1990-04-01,18.582,20.212083333333332,19.393444444444444,18.43070833333333,18.217166666666667,18.52686111111111,18.370952380952378,17.852604166666666,18.126259259259257,19.108249999999998,-0.08064895174091398,-0.041841171988243414,0.008208673477461884,0.020026897706375855,0.0029761592402623676,0.011488115295886564,0.04085655104005611,0.02514256991596004,-0.0275404602723953
1990-05-01,18.237000000000002,20.0625,19.630111111111113,18.464000000000002,18.1944,18.494138888888887,18.443095238095236,17.910791666666668,17.89337037037037,18.951816666666666,-0.09099065420560738,-0.07096807059449482,-0.012294194107452356,0.00234137976520249,-0.0139038043584377,-0.011174655633157093,0.01821294889719654,0.01920429871605677,-0.037717580284739496
