Date,price,rolling_12,rolling_18,rolling_24,rolling_30,rolling_36,rolling_42,rolling_48,rolling_54,rolling_60,diff%_rolling_12,diff%_rolling_18,diff%_rolling_24,diff%_rolling_30,diff%_rolling_36,diff%_rolling_42,diff%_rolling_48,diff%_rolling_54,diff%_rolling_60
2006-12-31,54.57,65.19166666666666,64.35833333333332,61.60666666666666,58.707,55.233055555555545,51.81214285714286,49.2375,47.01722222222222,44.83066666666666,-0.16292982231880349,-0.15209115628641698,-0.11421924034195426,-0.07046859829321876,-0.012004687209249626,0.053228007775342194,0.10830159939070837,0.160638536706408,0.21724712250542805
2007-12-31,92.95,75.56083333333333,71.02777777777777,70.37625,68.83933333333334,66.25805555555556,63.522380952380956,60.315,57.089629629629634,54.50216666666667,0.23013465971127015,0.3086429409464217,0.320758068240351,0.35024549918166925,0.4028482909834863,0.46326379153954,0.5410760175744012,0.6281415837344787,0.7054367869167281
2008-12-31,41.74,95.3,92.30111111111113,85.43041666666667,80.73666666666666,78.68416666666667,76.39952380952379,73.51854166666666,70.58407407407405,67.312,-0.5620146904512067,-0.5477844253710681,-0.5114152355962212,-0.4830106106271417,-0.46952478791794205,-0.4536615162148853,-0.43225206793070897,-0.4086484727957728,-0.3799025433800808
2009-12-31,78.22,64.73333333333333,67.45333333333332,80.01666666666667,81.274,78.53138888888887,76.16428571428571,75.19645833333334,73.80703703703702,71.7615,0.20834191555097836,0.15961652500494192,-0.022453655488439736,-0.03757659276029237,-0.003965151938538329,0.026990527993997964,0.040208564787237784,0.0597905449144167,0.08999951227329417
2010-12-31,89.42,80.36083333333333,78.40388888888889,72.54708333333333,72.61633333333333,80.13138888888889,81.01309523809525,78.98875,77.09685185185184,76.22933333333333,0.1127311190152749,0.1405046518384151,0.2325788424758634,0.23140340327474546,0.1159172608875007,0.10377217087184602,0.1320599452453673,0.15983983589664758,0.17303924998250902
2011-12-31,100.24,95.97833333333332,91.57611111111113,88.16958333333332,85.43366666666667,80.3575,79.29119047619047,84.093125,84.3387037037037,82.38666666666667,0.04440238248215747,0.09460861335743782,0.1369000080337608,0.1733079465160106,0.2474255669974799,0.264200971104098,0.19201183212064002,0.18854091417103436,0.21670173167179144
2012-12-31,94.69,93.73833333333332,93.29055555555556,94.85833333333332,92.441,90.02583333333334,87.80642857142857,83.70270833333333,82.50166666666667,86.02216666666666,0.010152374517717777,0.015000923042108703,-0.0017745761222875062,0.024329031490355958,0.051809202913978315,0.07839484580530226,0.13126566494015274,0.1477343892042585,0.10076278788606814
2013-12-31,94.62,97.935,95.7372222222222,95.83666666666666,95.14833333333333,95.88388888888888,94.01071428571429,92.003125,90.0572222222222,86.54916666666666,-0.03384898146729971,-0.0116696745141503,-0.01269521060137026,-0.0055527334512777094,-0.013181452103527959,0.006481024199369417,0.028443327332631444,0.05066531773008541,0.09325142741601604
2014-12-31,47.22,89.30833333333334,92.845,93.62166666666666,93.16566666666668,93.66055555555555,93.47976190476193,94.24,92.96574074074071,91.46416666666669,-0.4712699449472801,-0.4914104152081426,-0.4956295729264949,-0.4931609283820578,-0.4958389930541138,-0.4948639252193626,-0.4989388794567063,-0.4920709540551577,-0.4837322448682089
2015-12-31,31.68,47.39333333333333,56.95388888888888,68.35083333333333,74.66433333333333,78.21222222222222,80.08785714285712,82.09375,83.23833333333333,84.87066666666666,-0.3315515543677029,-0.443760547031224,-0.5365089428317138,-0.5757010263713598,-0.5949482178119362,-0.6044344157755321,-0.6140997335363533,-0.6194061229801974,-0.6267261558763924
2016-12-31,52.5,44.87916666666666,43.579444444444434,46.13624999999999,52.124,60.52694444444444,66.15428571428572,69.87895833333333,72.2637037037037,74.65083333333334,0.16980781728716007,0.20469640375814294,0.13793383727546152,0.0072135676463817985,-0.13261770469533762,-0.206400621922778,-0.2487008786025836,-0.2734941982041084,-0.2967258682086604
2017-12-31,63.7,51.8175,50.64555555555553,48.34833333333333,46.87466666666666,48.03,52.036428571428566,58.34958333333333,62.96833333333333,66.26666666666668,0.2293144208037827,0.2577609091507429,0.31752214829880393,0.3589429969279783,0.3262544243181345,0.2241424276948841,0.09169588471782876,0.011619597152007662,-0.03873239436619733
